contrast,energy,homogeneity,correlation,label
732.6602485236223,0.010957317242863722,0.08796385708491214,0.9064961831495718,Matang
402.16596948818903,0.014280997166225086,0.08954642000718341,0.8233882373494942,Setengah Matang
869.8121309055119,0.01177010243159804,0.11749386830959661,0.8765178995350198,Matang
928.981975885827,0.010415889617900832,0.07876608068935771,0.8401066249687591,Matang
285.82929379921256,0.017249272427381314,0.12132936834486714,0.8433604843600203,Matang
400.7607037401574,0.014171871944746178,0.11849252324951953,0.9391994298062999,Matang
1325.330093503937,0.010404893714176704,0.06358778605374732,0.757341078790394,Matang
437.81459153543307,0.01538453392249175,0.15885510812742665,0.9272969063739942,Setengah Matang
866.7997662401576,0.010163697344513091,0.06877929942616155,0.8368356784145032,Mentah
577.001660925197,0.02260676539152872,0.2315008613078079,0.9127051522960477,Mentah
228.94008366141736,0.015278027700278581,0.19651771920835134,0.9613030322542901,Matang
735.2966289370079,0.013683140749304426,0.07437545793176296,0.6765307285726098,Matang
429.9319020669292,0.015197502590065417,0.15906369251713448,0.9125671541252744,Mentah
271.92956446850405,0.016900605139266705,0.20303165054964117,0.9529426173824528,Setengah Matang
927.5698818897639,0.011242665637076134,0.09293317533647556,0.8730099185144647,Matang
627.5887672244096,0.013095126482534697,0.1040022857621421,0.9145911022076391,Setengah Matang
642.4104330708661,0.01496142161203664,0.0883096107313377,0.7373164602235867,Matang
674.3951771653545,0.012669108195051357,0.08253403624738863,0.7951077587986987,Mentah
280.60433070866145,0.02545358567662701,0.29207507910767955,0.9393866884118812,Mentah
236.36035925196856,0.02743492017836831,0.33040089905029046,0.9629239716599375,Mentah
303.8819512795276,0.016892206487881256,0.1278467941661265,0.8615751078587033,Matang
440.20669291338584,0.012152669177124936,0.09769027118223164,0.9219952521544535,Matang
595.3566067913387,0.014627883520516435,0.1576575282764967,0.9000660033512953,Matang
861.8602977362206,0.012377359850421403,0.0846593747620239,0.8706151423820981,Mentah
316.67169045275597,0.018276027474081774,0.11451801135844737,0.7836289738041751,Matang
489.2867864173229,0.013264027815867918,0.08968939191423539,0.8357430379909203,Matang
838.6332431102362,0.012735319928967375,0.08483793192744478,0.8676326658711637,Mentah
855.4124630905513,0.011836387653360047,0.08865004088733158,0.859711330902325,Setengah Matang
523.9664739173229,0.015328534532188794,0.0997457483484449,0.8330342739906872,Matang
339.9208907480315,0.01353549163863421,0.12472155653336268,0.9511455220563679,Matang
839.4652436023623,0.011259062522454536,0.07438205723127785,0.8606868799087574,Matang
644.0890132874016,0.012017318263487032,0.10017607244784316,0.848554364129038,Mentah
774.6544660433069,0.010775971888129872,0.08337765361713587,0.8850941919691167,Matang
643.2394808070866,0.015939939928405703,0.1058176260731629,0.7822584934744699,Matang
1551.8984375,0.012092735018282121,0.09144976273533224,0.7372502510881747,Matang
613.6492372047244,0.013188853001575074,0.08903389423453659,0.8132195983951795,Setengah Matang
702.2909694881891,0.012280213611084102,0.09701430074037286,0.9076679333207126,Matang
214.86718750000006,0.024471324875219032,0.27228089505745845,0.9583413621189925,Setengah Matang
667.3848425196852,0.01242884548402149,0.07555305480499878,0.840953562774948,Setengah Matang
701.6299827755905,0.014681980477783225,0.11106974686887926,0.8816039867233701,Setengah Matang
302.2989665354331,0.03191698213824859,0.34912796922106565,0.9647810732395081,Matang
1320.3174212598426,0.010655106473288718,0.08639628625293551,0.8468619040606323,Matang
727.2735605314962,0.013530318509594269,0.10928966447037834,0.8868594380259851,Matang
398.90674212598424,0.0161572256911191,0.16184502963622197,0.9245867127646026,Matang
829.5492741141733,0.01109962992579061,0.08896257349658235,0.8628010478588284,Matang
602.8549458661419,0.012271119724204414,0.10073939599649812,0.9390319000196274,Matang
409.5505044291339,0.012091326748421113,0.09898583344094544,0.9096564380646349,Matang
457.20823080708664,0.013845622055426724,0.15833729861568177,0.9187040206193707,Mentah
745.9836368110239,0.011740244653087316,0.08453490016792378,0.8493284925759096,Matang
840.4650590551183,0.016094334955648538,0.10517917233018248,0.8824694992759535,Matang
328.3700172244094,0.014864806694261741,0.19163156059577283,0.9468322117271813,Mentah
